,Date,MXWO_Last Price,MXWO_Volume,MXWO_SMAVG (15),SPG1200_Last Price,SPG1200_Volume,SPG1200_SMAVG (15),FTAW01_Last Price,MXEU_Last Price,MXEU_Volume,MXEU_SMAVG (15),MXEF_Last Price,MXEF_Volume,MXEF_SMAVG (15),VIX_Last Price,USGG10YR Index_Last Price,DXY Curncy_Last Price,XLK US Equity_Last Price,XLK US Equity_Volume,XLK US Equity_SMAVG (15),XLY US Equity_Last Price,XLY US Equity_Volume,XLY US Equity_SMAVG (15),XLU US Equity_Last Price,XLU US Equity_Volume,XLU US Equity_SMAVG (15),XLE US Equity_Last Price,XLE US Equity_Volume,XLE US Equity_SMAVG (15),XAU BGN Curncy_Last Price,CO1 Comdty_Last Price,CO1 Comdty_Volume,CO1 Comdty_SMAVG (15),MOODCBAA Index_Last Price,SPX Index - Divident_Dividend 12 Month Yld - Gross,SPX Index - PE_Adjusted Price/Earnings ratio,SPX Index - PB_Adjusted Price/Book ratio
2781,2010-08-31 00:00:00,1080.7,7487237632.0,5864013824.0,1589.78,7395567104.0,5686610432.0,183.99,87.19,3158982400.0,2254873344.0,970.05,26027264000.0,25312933888.0,26.05,2.4683,83.202,20.69,15519963.0,12035385.0,30.19,7439874.0,7403635.0,30.81,8936389.0,9339102.0,51.2,17578732.0,14587393.0,1247.4,74.64,192821.0,147883.0,5.48,2.1315,13.5846,1.9552
2782,2010-09-01 00:00:00,1111.52,6990600192.0,5917048832.0,1636.27,6458754048.0,5696481792.0,189.05,89.57,3012698880.0,2280688384.0,989.76,44104876032.0,25858500608.0,23.89,2.573,82.522,21.22,14798047.0,11817742.0,31.23,8337270.0,7455358.0,31.48,8258514.0,9255474.0,53.11,19132870.0,14607609.0,1244.3,76.35,159766.0,149068.0,5.59,2.0707,13.9849,2.0129
2783,2010-09-02 00:00:00,1119.15,5844462592.0,5839500288.0,1647.41,5403309056.0,5591305216.0,190.29,89.55,2346023680.0,2252170240.0,995.28,35531321344.0,25924007936.0,23.19,2.6231,82.463,21.41,9306449.0,11427121.0,31.81,9735877.0,7557604.0,31.48,6005829.0,9224828.0,53.55,9848619.0,14246593.0,1251.06,76.93,167831.0,148878.0,5.65,2.0572,14.1118,2.0313
2784,2010-09-03 00:00:00,1131.49,5558552064.0,5772334080.0,1667.03,5357813760.0,5568705536.0,192.33,90.33,2374001408.0,2250962688.0,1003.75,38378065920.0,26846146560.0,21.31,2.697,82.102,21.73,10358911.0,11712467.0,32.28,7918110.0,7694416.0,31.62,5359765.0,9189696.0,54.2,13253880.0,14522890.0,1246.55,76.67,164460.0,151626.0,5.69,2.031,14.2982,2.0581
2785,2010-09-06 00:00:00,1136.22,3591259648.0,5679517696.0,1671.95,3581488896.0,5504763392.0,193.24,90.51,1294024704.0,2219542016.0,1011.73,20673757184.0,26901141504.0,22.555,2.6456999999999997,82.042,21.64,9099126.5,11631494.0,32.02,6502829.0,7681725.5,31.54,5143017.5,9072139.0,53.795,12330397.5,14560265.0,1249.95,76.87,62903.0,154347.0,5.630000000000001,2.04265,14.2982,2.0581
2786,2010-09-07 00:00:00,1123.68,5313640960.0,5681448448.0,1653.33,5193573888.0,5539452416.0,191.24,90.11,2124152192.0,2226755840.0,1006.14,25528236032.0,27055353856.0,23.8,2.5944,82.82,21.55,7839342.0,11550521.0,31.76,5087548.0,7669035.0,31.46,4926270.0,8954582.0,53.39,11406915.0,14597640.0,1255.7,77.74,205669.0,156870.0,5.57,2.0543,14.1342,2.0346
2787,2010-09-08 00:00:00,1128.58,5658804224.0,5694034944.0,1660.63,6291791872.0,5595306496.0,191.94,91.01,2529441536.0,2267397632.0,1004.55,33606285312.0,27756904448.0,23.25,2.6555,82.585,21.67,9290728.0,11029863.0,31.99,4385978.0,7567965.0,31.31,4892678.0,8815845.0,53.85,9330345.0,14018508.0,1254.95,78.17,204521.0,158931.0,5.61,2.043,14.2252,2.0477
2788,2010-09-09 00:00:00,1136.71,5600591872.0,5653876224.0,1671.48,5495955968.0,5556205568.0,193.27,91.96,2671912448.0,2281068288.0,1009.09,52778074112.0,29808154624.0,22.81,2.7588,82.674,21.73,6947591.0,10651964.0,32.02,5051909.0,7487296.0,31.62,5402156.0,7808975.0,53.96,7836610.0,13294660.0,1243.6,77.47,143968.0,158739.0,5.73,2.0331,14.2936,2.0576
2789,2010-09-10 00:00:00,1139.02,5662766080.0,5642910720.0,1676.19,5738613248.0,5564623872.0,193.71,91.82,2333790720.0,2281495552.0,1012.98,32464117760.0,30663317504.0,21.99,2.7917,82.698,21.74,8150288.0,10274582.0,32.29,5401733.0,7320450.0,31.44,6233669.0,7552001.0,54.52,7595274.0,12701072.0,1245.98,78.16,134036.0,159627.0,5.75,2.0234,14.3631,2.0676
2790,2010-09-13 00:00:00,1154.48,5903803904.0,5729716224.0,1701.02,6281342976.0,5684859904.0,196.55,92.41,2478804480.0,2330771200.0,1033.64,51938082816.0,33018179584.0,21.21,2.748,81.912,22.13,11598655.0,10426738.0,32.68,4158554.0,7164438.0,31.55,4950462.0,7340385.0,54.96,9131544.0,12481524.0,1245.55,79.03,113936.0,158365.0,5.71,2.003,14.5228,2.0906
2791,2010-09-14 00:00:00,1158.15,5795035136.0,5705985536.0,1706.73,5891464192.0,5675046912.0,197.13,92.38,2323025920.0,2324219392.0,1035.51,47619006464.0,34425700352.0,21.56,2.679,81.08,22.22,9427177.0,10509632.0,32.71,6494498.0,7170749.0,31.51,5181461.0,7318513.0,54.77,13977855.0,12868268.0,1268.33,79.16,91965.0,151701.0,5.65,2.0044,14.5115,2.0897
2792,2010-09-15 00:00:00,1159.21,6671561216.0,5718941696.0,1707.0,6163411968.0,5646646784.0,197.38,92.09,2357299200.0,2303444736.0,1038.11,33178826752.0,34163400704.0,22.1,2.7207,81.491,22.36,7381610.0,10295479.0,32.77,5756703.0,6735564.0,31.33,5879857.0,6794678.0,54.66,14112936.0,12826212.0,1268.15,78.91,17660.0,140251.0,5.74,1.9975,14.5626,2.0971
2793,2010-09-16 00:00:00,1157.07,6237058048.0,5756409856.0,1703.66,5795120128.0,5660197376.0,196.85,91.39,2158551552.0,2300156672.0,1031.06,29962899456.0,34125907968.0,21.72,2.7608,81.241,22.49,7800608.0,10077319.0,32.77,6752551.0,6688246.0,31.22,5321678.0,6435320.0,54.41,16758792.0,12654173.0,1275.25,78.48,161823.0,138949.0,5.79,2.0011,14.5572,2.0963
2794,2010-09-17 00:00:00,1156.1,9229579264.0,5959766528.0,1703.12,9110588416.0,5866707968.0,196.88,91.15,4557768704.0,2438590208.0,1035.94,37080145920.0,34999353344.0,22.01,2.7372,81.398,22.53,14419656.0,10361634.0,32.75,6194407.0,6682529.0,30.85,9963879.0,6641991.0,53.89,14352833.0,12878853.0,1274.18,78.21,155078.0,136751.0,5.78,1.9995,14.5694,2.098
2795,2010-09-20 00:00:00,1171.56,4232947456.0,5985193472.0,1725.06,4557710848.0,5914433536.0,199.35,92.34,2314317312.0,2535653120.0,1044.18,29362579456.0,35882237952.0,21.5,2.7026,81.335,22.86,9552528.0,9999008.0,33.38,5130560.0,6324379.0,31.26,5753840.0,6363838.0,54.8,19424918.0,12859914.0,1278.25,79.32,145672.0,141474.0,5.74,1.9667,14.791,2.1299
2796,2010-09-21 00:00:00,1169.47,6310618112.0,5906752000.0,1727.17,6040036864.0,5824065024.0,199.05,91.88,2699465472.0,2505018624.0,1043.95,27445817344.0,35976806400.0,22.35,2.5727,80.439,22.82,18634578.0,10735075.0,33.24,13429567.0,6751676.0,31.1,7369063.0,6295701.0,54.84,16772372.0,13367633.0,1287.38,78.42,161032.0,139355.0,5.66,1.9718,14.7529,2.1245
2797,2010-09-22 00:00:00,1170.55,6302371840.0,5860870144.0,1722.89,6022120960.0,5794956288.0,199.3,90.57,2864335360.0,2495127552.0,1047.95,29243150336.0,34986024960.0,22.51,2.5583,79.83,22.71,8405751.0,10260795.0,33.02,7609635.0,6762994.0,31.32,8011736.0,6234057.0,54.44,16158999.0,13272984.0,1291.41,77.95,157507.0,139204.0,5.61,1.9827,14.6818,2.1142
2798,2010-09-23 00:00:00,1163.33,4323817472.0,5759493632.0,1712.26,4356141056.0,5725145088.0,198.21,90.54,2671512064.0,2516826880.0,1047.16,43170377728.0,35495292928.0,23.87,2.5511,80.01,22.68,9931260.0,9936342.0,32.85,10307238.0,6894325.0,30.96,6829320.0,6138778.0,54.1,12359933.0,12821455.0,1292.4,78.11,169286.0,139301.0,5.6,1.9994,14.5597,2.0966
2799,2010-09-24 00:00:00,1183.03,6682299392.0,5834410496.0,1742.47,6585157120.0,5806967808.0,201.27,91.54,2781000960.0,2543960064.0,1053.27,34212321280.0,35217580032.0,21.71,2.605,79.395,23.12,8166285.0,9860331.0,33.7,6072010.0,6650067.0,31.46,4976850.0,6070179.0,55.27,24632456.0,13807044.0,1296.63,78.87,143240.0,137886.0,5.67,1.958,14.8688,2.1411
2800,2010-09-27 00:00:00,1180.6,5403720192.0,5955240960.0,1738.34,5388642816.0,5927444992.0,201.19,91.14,1933281408.0,2586577408.0,1061.57,35778633728.0,36224569344.0,22.54,2.5242,79.338,23.13,15320078.0,10191076.0,33.48,10002480.0,6789025.0,31.52,9402773.0,6339713.0,55.06,10897676.0,13649964.0,1294.5,78.57,146394.0,143452.0,5.58,1.9692,14.7846,2.1289
2801,2010-09-28 00:00:00,1184.13,5918149632.0,5995541504.0,1746.51,5889266176.0,5973824512.0,201.72,90.94,2737103616.0,2627440640.0,1061.32,38039842816.0,37058678784.0,22.6,2.4653,79.014,23.16,14715927.0,10649515.0,33.74,7046211.0,6919603.0,31.54,5150549.0,6354665.0,55.45,16579525.0,13994805.0,1308.95,78.71,175700.0,141455.0,5.54,1.9603,14.8567,2.1392
2802,2010-09-29 00:00:00,1183.96,6336798720.0,6040741376.0,1745.13,6594122240.0,5993979904.0,201.94,90.46,2651367168.0,2635569152.0,1070.38,37092073472.0,37291065344.0,23.25,2.5027,78.691,23.11,6133454.0,10439030.0,33.5,4928788.0,6955790.0,31.48,4921887.0,6356612.0,56.04,21501354.0,14806205.0,1309.8,80.77,187726.0,140335.0,5.58,1.9659,14.8184,2.1337
2803,2010-09-30 00:00:00,1179.19,7636952576.0,6176498688.0,1737.69,8157613056.0,6171423232.0,201.43,90.01,3230046208.0,2672777984.0,1075.53,42990034944.0,36638527488.0,23.7,2.5098,78.72,23.02,13139333.0,10851813.0,33.41,8593482.0,7191895.0,31.38,11023137.0,6731344.0,56.06,23169746.0,15828414.0,1308.54,82.31,173945.0,142333.0,5.58,1.9718,14.7729,2.1271
2804,2010-10-01 00:00:00,1184.19,6659588096.0,6242953216.0,1748.17,5912184832.0,6182994944.0,202.45,89.81,3047200256.0,2720338688.0,1086.09,54632419328.0,38116413440.0,22.5,2.5097,78.088,23.03,12167613.0,11119634.0,33.45,7622430.0,7339941.0,31.55,6427973.0,6744298.0,56.81,20009810.0,16656050.0,1319.03,83.75,153512.0,143632.0,5.61,1.9637,14.8362,2.1364
2805,2010-10-04 00:00:00,1175.34,6057658368.0,6253210624.0,1734.67,6678117888.0,6209446400.0,201.27,89.32,2218970368.0,2703016448.0,1090.76,28942714880.0,36583391232.0,23.53,2.4758,78.447,22.84,8487910.0,10912251.0,33.38,6968785.0,7527290.0,31.49,4684604.0,6726574.0,56.1,14752644.0,17030790.0,1315.35,83.28,141040.0,145439.0,5.6,2.0131,14.7173,2.1192
2806,2010-10-05 00:00:00,1199.0,7130551808.0,6342244864.0,1768.87,7293588992.0,6302921728.0,204.84,90.52,2743538176.0,2731050496.0,1096.86,47865536512.0,36599824384.0,21.76,2.4722,77.749,23.29,7713017.0,10797974.0,34.08,8745859.0,7677381.0,31.84,4531872.0,6683268.0,57.42,21615780.0,17539984.0,1340.54,84.84,153860.0,149565.0,5.61,1.972,15.0244,2.1634
2807,2010-10-06 00:00:00,1205.33,7598520320.0,6404042240.0,1780.03,8229360128.0,6440651264.0,206.06,90.97,2727836160.0,2755752960.0,1106.75,42404118528.0,37214842880.0,21.49,2.3976,77.386,23.18,7169902.0,10783860.0,33.85,5572829.0,7665122.0,31.69,4607022.0,6598412.0,57.93,14105044.0,17539458.0,1349.01,85.06,155267.0,158739.0,5.54,1.9752,15.0143,2.162
2808,2010-10-07 00:00:00,1206.36,6802247168.0,6441721344.0,1778.27,7170719744.0,6532358144.0,206.14,90.9,2954534656.0,2808818432.0,1102.82,30064949248.0,37221646336.0,21.56,2.3833,77.387,23.18,4949630.0,10593795.0,34.01,4956465.0,7545383.0,31.75,3699461.0,6490265.0,57.64,13562784.0,17326392.0,1333.55,83.43,216161.0,162361.0,5.59,1.9784,14.9934,2.1584
2809,2010-10-08 00:00:00,1209.77,6545553920.0,6262786560.0,1785.54,6596354048.0,6364742656.0,206.57,90.88,2929623552.0,2700275456.0,1101.27,27377293312.0,36574789632.0,20.71,2.392,77.325,23.31,6670571.0,10077189.0,34.36,6482795.0,7564609.0,31.85,3846228.0,6082421.0,58.36,15838750.0,17425452.0,1346.85,84.03,169163.0,163300.0,5.62,1.9664,15.0852,2.1716
2810,2010-10-11 00:00:00,1210.44,3801866240.0,6234047488.0,1785.61,4308647936.0,6348138496.0,206.85,91.2,1702617088.0,2659495424.0,1107.67,21198413824.0,36030513152.0,18.96,2.41145,77.442,23.35,6041056.0,9843091.0,34.37,4334594.0,7511545.0,31.86,3736054.0,5947902.0,58.52,8045975.0,16666857.0,1354.15,83.72,108238.0,160805.0,5.640000000000001,1.9662,15.0874,2.1719
2811,2010-10-12 00:00:00,1207.82,5901983744.0,6206805504.0,1784.47,5965516800.0,6343170048.0,206.18,90.95,2234291712.0,2628483840.0,1098.95,28377597952.0,36092633088.0,18.93,2.4309,77.363,23.49,11007240.0,9334602.0,34.45,4975433.0,6947936.0,31.73,4023370.0,5724856.0,58.43,16665093.0,16659705.0,1350.55,83.5,143197.0,159616.0,5.66,1.9587,15.1452,2.1802
2812,2010-10-13 00:00:00,1222.06,7263089664.0,6270853120.0,1804.32,7487471104.0,6440860160.0,208.81,92.24,2803649280.0,2624438272.0,1117.69,31751438336.0,36259852288.0,19.07,2.422,77.071,23.68,15479406.0,9806179.0,34.5,5934544.0,6836263.0,31.85,4086996.0,5463207.0,59.14,14689744.0,16561754.0,1372.28,84.64,107293.0,156268.0,5.68,1.9469,15.2531,2.1958
2813,2010-10-14 00:00:00,1226.07,7115679744.0,6456977408.0,1809.68,8619442176.0,6725080576.0,210.14,92.05,2787208960.0,2632151296.0,1127.19,32306065408.0,35535564800.0,19.88,2.5076,76.647,23.69,5514666.0,9511739.0,34.46,4666223.0,6460195.0,31.8,4144540.0,5284221.0,59.05,11502749.0,16504609.0,1381.25,84.53,27957.0,146846.0,5.75,1.9527,15.1989,2.1878
2814,2010-10-15 00:00:00,1223.43,7088546304.0,6484060672.0,1805.18,7841841152.0,6808859136.0,209.08,92.12,2951012352.0,2643485440.0,1121.43,30614493184.0,35295707136.0,19.03,2.5597,77.041,24.09,21346944.0,10390450.0,34.71,7859500.0,6579361.0,31.895,5788008.0,5338299.0,59.21,15085905.0,15868172.0,1368.4,82.45,222428.0,152125.0,5.85,1.9486,15.2291,2.1922
2815,2010-10-18 00:00:00,1227.86,5322469888.0,6478643712.0,1812.55,5801512960.0,6836383744.0,209.45,92.41,2071795072.0,2652719616.0,1112.42,22628257792.0,34419015680.0,19.09,2.5075,76.934,24.25,10752548.0,10085948.0,34.76,6641189.0,6355275.0,31.9,4468222.0,5009328.0,59.37,10950068.0,15871665.0,1368.6,84.37,182884.0,154558.0,5.78,1.9349,15.3395,2.2081
2816,2010-10-19 00:00:00,1208.85,6489899008.0,6516760576.0,1783.0,6609584128.0,6884405248.0,206.33,91.91,2760032512.0,2654248192.0,1097.66,53293920256.0,35435954176.0,20.63,2.4752,78.184,23.82,25204672.0,10785197.0,34.13,10575616.0,6590569.0,31.96,8429622.0,5227933.0,58.19,19289484.0,16052329.0,1332.0,81.1,245999.0,159245.0,5.75,1.9661,15.0959,2.173
2817,2010-10-20 00:00:00,1221.86,6244004864.0,6510574080.0,1802.69,6762782208.0,6895649280.0,208.31,92.21,2198472192.0,2624055296.0,1101.28,36925702144.0,35424862208.0,19.79,2.4788,77.171,24.02,23627216.0,11951448.0,34.57,7039777.0,6731302.0,32.22,3932210.0,5161955.0,58.94,12628590.0,15460811.0,1346.04,83.6,212207.0,160877.0,5.74,1.9469,15.2549,2.1959
2818,2010-10-21 00:00:00,1224.92,6850490880.0,6458143232.0,1803.91,6836251136.0,6807558144.0,208.95,92.69,2933773056.0,2604303616.0,1106.23,74600144896.0,37532205056.0,19.27,2.5452,77.418,24.04,27648896.0,12918752.0,34.77,10737743.0,6874252.0,32.08,5888928.0,4819674.0,58.91,13420895.0,14810888.0,1325.72,81.83,208824.0,163202.0,5.77,1.944,15.2822,2.1998
2819,2010-10-22 00:00:00,1222.96,5092516864.0,6353671680.0,1805.78,5159212032.0,6757360128.0,208.62,92.4,2197580800.0,2547662336.0,1105.19,66065502208.0,38294409216.0,18.78,2.5541,77.472,24.11,5762526.0,12491747.0,34.96,4421265.0,6660841.0,31.87,4291878.0,4677268.0,59.3,6558707.0,13914147.0,1328.55,82.96,142017.0,162436.0,5.77,1.9394,15.3186,2.205
2820,2010-10-25 00:00:00,1229.69,5577728512.0,6321676800.0,1815.04,5710153216.0,6692829184.0,209.87,92.64,2362102528.0,2557204480.0,1115.3,58172518400.0,40243064832.0,19.85,2.5613,77.103,24.18,9499998.0,12559219.0,35.18,6289897.0,6615582.0,31.8,5277400.0,4716788.0,59.46,11353948.0,13687568.0,1339.91,83.54,199144.0,166309.0,5.72,1.9353,15.3515,2.2099
2821,2010-10-26 00:00:00,1223.8,5590893056.0,6219032576.0,1806.26,5721759232.0,6588040704.0,209.01,92.46,2411189248.0,2535047936.0,1116.61,50535919616.0,40421089280.0,20.22,2.6393,77.708,24.24,10317837.0,12732874.0,35.33,6217424.0,6447020.0,31.72,3891189.0,4674075.0,59.58,10693541.0,12959418.0,1340.54,83.66,153047.0,166255.0,5.8,1.9352,15.3538,2.2099
2822,2010-10-27 00:00:00,1213.89,6675054080.0,6157468160.0,1791.88,6542001152.0,6475549696.0,207.03,91.77,2534214400.0,2522139904.0,1098.93,38352076800.0,40150953984.0,20.71,2.7198,78.149,24.31,11837288.0,13044033.0,35.11,6434987.0,6504497.0,31.59,6006327.0,4767362.0,59.33,12906060.0,12879486.0,1325.3,83.23,187589.0,168410.0,5.84,1.9415,15.3111,2.204
2823,2010-10-28 00:00:00,1221.35,6253162496.0,6120862720.0,1803.43,6493152768.0,6430379008.0,208.24,92.14,2449516544.0,2488472064.0,1102.82,34098126848.0,40419831808.0,20.88,2.6576,77.308,24.31,8548050.0,13283928.0,35.27,7742136.0,6690208.0,31.67,5376252.0,4879149.0,59.2,11592579.0,12748139.0,1343.91,83.59,167934.0,165195.0,5.85,1.9403,15.3276,2.2064
2824,2010-10-29 00:00:00,1222.23,6823434752.0,6139387904.0,1804.25,7043177984.0,6460167168.0,208.41,92.17,2578860800.0,2465087744.0,1105.75,32384391168.0,40753639424.0,21.2,2.5993,77.266,24.35,8338505.0,13395123.0,35.26,6755469.0,6708387.0,31.72,4173325.0,4900955.0,59.24,9361400.0,12316316.0,1359.4,83.15,197774.0,167102.0,5.78,1.94,15.321,2.2055
2825,2010-11-01 00:00:00,1223.31,5884724736.0,6278245376.0,1806.02,5997132800.0,6572732928.0,209.0,92.32,2609244160.0,2525529600.0,1120.85,41601048576.0,42113814528.0,21.83,2.6229,77.296,24.37,8468842.0,13556976.0,35.19,6587754.0,6858597.0,31.41,7352118.0,5142026.0,59.31,12024201.0,12581531.0,1353.83,84.62,212003.0,174020.0,5.79,1.9381,15.3356,2.2076
2826,2010-11-02 00:00:00,1233.98,5375405568.0,6243140096.0,1823.28,5590286848.0,6547717632.0,210.68,92.73,2439225600.0,2539191808.0,1124.19,23784865792.0,41807630336.0,21.57,2.5866,76.722,24.61,7486823.0,13322281.0,35.59,7291360.0,7012993.0,31.78,4136084.0,5149540.0,59.9625,10227588.0,12152364.0,1357.5,85.41,176791.0,176259.0,5.71,1.9233,15.4548,2.2247
2827,2010-11-03 00:00:00,1233.94,4773134848.0,6077143040.0,1828.57,6105864192.0,6455610368.0,210.92,92.38,2484704512.0,2517928960.0,1132.44,29047953408.0,41627398144.0,19.56,2.5702,76.481,24.75,15116328.0,13298076.0,35.77,8126093.0,7159096.0,31.72,8632459.0,5452571.0,60.09,22730454.0,12688411.0,1348.54,86.38,195888.0,182166.0,5.83,1.9176,15.499,2.2329
2828,2010-11-04 00:00:00,1263.41,7425368576.0,6097788928.0,1867.5,7945187840.0,6410659840.0,215.7,93.89,3233545728.0,2547684608.0,1151.08,8355218944.0,40030674944.0,18.52,2.489,75.882,25.12,13674817.0,13842086.0,36.33,9105051.0,7455018.0,32.06,8827590.0,5764774.0,62.0,19328468.0,13210126.0,1392.53,88.0,150413.0,190329.0,5.77,1.8831,14.8929,2.176
2829,2010-11-05 00:00:00,1264.73,7556934144.0,6129014784.0,1869.34,8210115072.0,6435211776.0,215.97,94.29,3367602432.0,2575457280.0,1155.94,9682558976.0,38635212800.0,18.26,2.5304,76.548,25.1,8737608.0,13001464.0,36.51,6864599.0,7388691.0,32.05,5357388.0,5736066.0,62.31,14689715.0,13183713.0,1393.63,88.11,130757.0,184218.0,5.85,1.8757,14.9486,2.184
2830,2010-11-08 00:00:00,1261.37,6022700544.0,6175696896.0,1864.92,6029756928.0,6450427904.0,215.39,94.25,2368570624.0,2595242240.0,1154.18,50690297856.0,40506015744.0,18.29,2.5502,77.027,25.12,7502093.0,12784767.0,36.45,3194949.0,7158942.0,31.87,3778419.0,5690080.0,62.5,11990322.0,13253063.0,1409.43,88.46,127019.0,180494.0,5.85,1.8817,14.8411,2.175
2831,2010-11-09 00:00:00,1258.77,7143585280.0,6219275776.0,1851.12,6622595072.0,6451295232.0,215.08,94.78,2754789632.0,2594892800.0,1154.62,42471690240.0,39784534016.0,19.08,2.6558,77.443,25.05,9079937.0,11709784.0,36.12,4769882.0,6771893.0,31.76,9396228.0,5754520.0,62.38,20069868.0,13305089.0,1393.14,88.33,200879.0,177486.0,5.97,1.8985,14.7076,2.1589
2832,2010-11-10 00:00:00,1250.41,7564595712.0,6307315200.0,1853.38,7501977088.0,6500574720.0,213.6,94.12,3260143616.0,2665670912.0,1147.95,38171697152.0,39867600896.0,18.47,2.6286,77.634,25.07,7053434.0,10604865.0,36.44,6937648.0,6765084.0,31.62,7738876.0,6008298.0,63.1825,17787628.0,13649025.0,1403.98,88.96,182378.0,175497.0,5.96,1.8908,14.7687,2.1672
2833,2010-11-11 00:00:00,1248.13,7226640896.0,6332391936.0,1843.36,7384318976.0,6537112576.0,213.01,94.13,3324738560.0,2691735296.0,1138.84,43624701952.0,37802569728.0,18.64,2.70785,78.217,24.685,12127644.0,9570115.0,36.39,15392677.0,7075413.0,31.6,4907528.0,5942871.0,63.88,18048520.0,13957533.0,1408.8,88.81,165062.0,172580.0,5.98,1.8987,14.708,2.1555
2834,2010-11-12 00:00:00,1236.35,7860146688.0,6516900864.0,1825.73,7582163968.0,6698642944.0,210.82,93.71,3558638080.0,2782472448.0,1121.17,33618769920.0,35639455744.0,20.61,2.7871,78.082,24.34,10785463.0,9904978.0,36.01,9845255.0,7437012.0,31.34,7300922.0,6143474.0,62.94,17874236.0,14711902.0,1368.75,86.34,160867.0,173836.0,6.0,1.9236,14.4116,2.1309
2835,2010-11-15 00:00:00,1235.37,5757019648.0,6528853504.0,1824.29,5717992960.0,6699165696.0,210.49,94.45,2223974400.0,2773263872.0,1115.05,87930003456.0,37623287808.0,20.2,2.9593,78.518,24.27,8800095.0,9858318.0,35.94,5805397.0,7404712.0,31.445,3618562.0,6032885.0,62.62,10751231.0,14671721.0,1360.58,86.7,28407.0,162454.0,6.12,1.9255,14.3935,2.1283
2836,2010-11-16 00:00:00,1212.56,6855776256.0,6613178880.0,1790.38,6892996096.0,6777247744.0,206.81,92.23,2689886464.0,2791843584.0,1100.57,59943313408.0,38250446848.0,22.58,2.84,79.21,23.83,17919648.0,10365105.0,35.45,17551536.0,8160320.0,31.08,9276583.0,6391911.0,61.45,23738472.0,15541383.0,1339.63,84.73,198212.0,165465.0,6.0,1.9614,14.1774,2.0954
2837,2010-11-17 00:00:00,1214.57,5428176896.0,6530053632.0,1792.63,6169155072.0,6752391680.0,206.88,92.69,2394583552.0,2782534912.0,1093.82,40420675584.0,38388355072.0,21.76,2.8766,79.084,23.84,10412847.0,10270142.0,35.76,9342034.0,8354123.0,31.065,5405837.0,6351878.0,61.7,16817794.0,15802165.0,1336.05,83.28,215567.0,167330.0,6.02,1.9593,14.178,2.0959
2838,2010-11-18 00:00:00,1234.12,6851396096.0,6569935872.0,1825.84,6477660160.0,6751358976.0,210.22,94.01,2435961600.0,2781631232.0,1110.98,30246516736.0,38131580928.0,18.75,2.895,78.617,24.24,10805247.0,10420622.0,36.07,10058130.0,8508522.0,31.25,4427318.0,6288616.0,63.06,16052594.0,16099499.0,1353.43,85.05,183976.0,168400.0,6.02,1.9299,14.3901,2.1279
2839,2010-11-19 00:00:00,1235.33,6452952576.0,6545236992.0,1827.79,6772761088.0,6733330944.0,210.4,93.41,2563532544.0,2780609536.0,1112.02,35508297728.0,38339842048.0,18.04,2.8713,78.504,24.31,5119851.0,10206045.0,36.24,6686467.0,8503922.0,31.13,4370495.0,6301761.0,63.59,11360788.0,16232792.0,1353.63,84.34,207656.0,169058.0,5.99,1.9326,14.4264,2.1333
2840,2010-11-22 00:00:00,1231.42,5647398400.0,6529415680.0,1821.31,5760124928.0,6717530624.0,209.81,92.77,2543783168.0,2776245248.0,1113.65,31917084672.0,37694242816.0,18.37,2.8019,78.682,24.45,9414124.0,10269064.0,36.41,6799853.0,8518062.0,31.22,4288063.0,6097490.0,63.392,18146914.0,16640973.0,1366.8,83.96,148048.0,164795.0,5.94,1.9369,14.4013,2.1312
2841,2010-11-23 00:00:00,1210.65,6043052544.0,6573925376.0,1784.28,6371215872.0,6769592320.0,206.06,91.35,3452010496.0,2843764480.0,1090.01,40905216000.0,38835601408.0,20.63,2.7729,79.681,24.09,11009888.0,10503935.0,35.87,9937686.0,8694484.0,30.88,6308141.0,6242294.0,62.152,22534958.0,17461464.0,1376.45,83.25,181850.0,165132.0,5.9,1.9656,14.1963,2.1009
2842,2010-11-24 00:00:00,1221.91,7197463040.0,6735547392.0,1803.34,6703122944.0,6809409536.0,207.82,92.28,3359065600.0,2902055168.0,1096.72,42940243968.0,39761752064.0,19.56,2.912,79.867,24.49,7216167.0,9977258.0,36.61,9349855.0,8776068.0,31.065,3310796.0,5887517.0,63.2725,22650244.0,17456116.0,1373.31,85.84,184319.0,164361.0,6.03,1.9372,14.4093,2.1321
2843,2010-11-25 00:00:00,1223.73,5040470528.0,6576553984.0,1807.59,4674493952.0,6591363584.0,208.17,92.77,2261319936.0,2837240064.0,1099.06,28989542400.0,41137373184.0,20.89,2.88915,79.73,24.369999999999997,4853294.0,9604444.5,36.46,6120259.0,8568922.0,30.9625,2640705.0,5658951.0,62.89125,14619816.5,17031480.5,1375.35,86.1,65176.0,158678.0,5.985,1.9465,14.4093,2.1321
2844,2010-11-26 00:00:00,1210.36,5547834880.0,6442613760.0,1788.27,5558389760.0,6414581760.0,205.7,92.37,2936326656.0,2808488448.0,1081.06,32807122944.0,42679013376.0,22.22,2.8663,80.357,24.25,2490421.0,9231631.0,36.31,2890663.0,8361776.0,30.86,1970614.0,5430385.0,62.51,6589389.0,16606845.0,1363.8,85.58,114251.0,157578.0,5.94,1.9558,14.3017,2.1161
