Datetime,Open,High,Low,Close,Volume
2022-08-22 13:13:00,168.72000122070312,168.72000122070312,168.66000366210938,168.67999267578125,51739
2022-08-22 13:14:00,168.6750030517578,168.7100067138672,168.64999389648438,168.7100067138672,34122
2022-08-22 13:15:00,168.7100067138672,168.72000122070312,168.6999969482422,168.6999969482422,67224
2022-08-22 13:16:00,168.69500732421875,168.73170471191406,168.65499877929688,168.72000122070312,34559
2022-08-22 13:17:00,168.77999877929688,168.8000030517578,168.7100067138672,168.72999572753906,126359
2022-08-22 13:18:00,168.7292022705078,168.83999633789062,168.72000122070312,168.8000030517578,70995
2022-08-22 13:19:00,168.7899932861328,168.83949279785156,168.77999877929688,168.7801055908203,72370
2022-08-22 13:20:00,168.77999877929688,168.83999633789062,168.75999450683594,168.80999755859375,81127
2022-08-22 13:21:00,168.80909729003906,168.82000732421875,168.7100067138672,168.76499938964844,53212
2022-08-22 13:22:00,168.76080322265625,168.8341064453125,168.75999450683594,168.80999755859375,64751
2022-08-22 13:23:00,168.80999755859375,168.82989501953125,168.7899932861328,168.8000030517578,59008
2022-08-22 13:24:00,168.7899932861328,168.8000030517578,168.7050018310547,168.75,99601
2022-08-22 13:25:00,168.7449951171875,168.78990173339844,168.6699981689453,168.68479919433594,63933
2022-08-22 13:26:00,168.69000244140625,168.8000030517578,168.66000366210938,168.77999877929688,71746
2022-08-22 13:27:00,168.77499389648438,168.8000030517578,168.69000244140625,168.6999969482422,70134
2022-08-22 13:28:00,168.6999969482422,168.6999969482422,168.6199951171875,168.65499877929688,99200
2022-08-22 13:29:00,168.64999389648438,168.70579528808594,168.625,168.66000366210938,92948
2022-08-22 13:30:00,168.64999389648438,168.66000366210938,168.5800018310547,168.60000610351562,67704
2022-08-22 13:31:00,168.60000610351562,168.60499572753906,168.47000122070312,168.50999450683594,180437
2022-08-22 13:32:00,168.5050048828125,168.52999877929688,168.4600067138672,168.46499633789062,90217
2022-08-22 13:33:00,168.47000122070312,168.50999450683594,168.4600067138672,168.47000122070312,78066
2022-08-22 13:34:00,168.4698944091797,168.49000549316406,168.4199981689453,168.44769287109375,83287
2022-08-22 13:35:00,168.4499969482422,168.47959899902344,168.4199981689453,168.42999267578125,80554
2022-08-22 13:36:00,168.42999267578125,168.4949951171875,168.41000366210938,168.43499755859375,99124
2022-08-22 13:37:00,168.42999267578125,168.4398956298828,168.41000366210938,168.43499755859375,26957
2022-08-22 13:38:00,168.46499633789062,168.49000549316406,168.38499450683594,168.38999938964844,165350
2022-08-22 13:39:00,168.39010620117188,168.47999572753906,168.3800048828125,168.38299560546875,80564
2022-08-22 13:40:00,168.38499450683594,168.42990112304688,168.36000061035156,168.40499877929688,53773
2022-08-22 13:41:00,168.40499877929688,168.4499053955078,168.3699951171875,168.40499877929688,53598
2022-08-22 13:42:00,168.40499877929688,168.44000244140625,168.36329650878906,168.39500427246094,47695
2022-08-22 13:43:00,168.43150329589844,168.4600067138672,168.41000366210938,168.45860290527344,59535
2022-08-22 13:44:00,168.4550018310547,168.4600067138672,168.39999389648438,168.42999267578125,69425
2022-08-22 13:45:00,168.43800354003906,168.43800354003906,168.30999755859375,168.339599609375,116865
2022-08-22 13:46:00,168.33999633789062,168.42999267578125,168.3249969482422,168.32769775390625,87925
2022-08-22 13:47:00,168.3249969482422,168.38999938964844,168.32000732421875,168.36000061035156,64564
2022-08-22 13:48:00,168.35400390625,168.42999267578125,168.35009765625,168.41099548339844,37500
2022-08-22 13:49:00,168.38429260253906,168.42999267578125,168.30999755859375,168.32000732421875,138852
2022-08-22 13:50:00,168.32000732421875,168.3300018310547,168.25999450683594,168.27000427246094,98866
2022-08-22 13:51:00,168.2736053466797,168.3800048828125,168.25999450683594,168.2863006591797,99324
2022-08-22 13:52:00,168.2899932861328,168.30999755859375,168.25999450683594,168.30499267578125,99766
2022-08-22 13:53:00,168.30859375,168.30999755859375,168.25,168.27999877929688,120343
2022-08-22 13:54:00,168.27999877929688,168.36000061035156,168.27000427246094,168.3000030517578,77883
2022-08-22 13:55:00,168.2899932861328,168.30499267578125,168.25999450683594,168.26100158691406,111241
2022-08-22 13:56:00,168.25999450683594,168.3000030517578,168.22000122070312,168.25,145359
2022-08-22 13:57:00,168.25,168.25079345703125,168.1999969482422,168.22999572753906,84110
2022-08-22 13:58:00,168.15269470214844,168.16990661621094,168.14999389648438,168.16000366210938,74230
2022-08-22 13:59:00,168.1649932861328,168.25,168.14999389648438,168.1999969482422,91497
2022-08-22 14:00:00,168.1999969482422,168.2100067138672,168.16000366210938,168.17999267578125,73712
2022-08-22 14:01:00,168.19000244140625,168.23500061035156,168.13999938964844,168.16000366210938,64246
2022-08-22 14:02:00,168.16000366210938,168.19500732421875,168.13999938964844,168.16000366210938,76880
2022-08-22 14:03:00,168.16000366210938,168.16000366210938,168.0998992919922,168.0998992919922,127137
2022-08-22 14:04:00,168.0998992919922,168.13999938964844,168.08999633789062,168.11000061035156,87871
2022-08-22 14:05:00,168.11500549316406,168.24000549316406,168.10499572753906,168.24000549316406,104330
2022-08-22 14:06:00,168.2301025390625,168.27999877929688,168.19000244140625,168.26499938964844,149585
2022-08-22 14:07:00,168.26499938964844,168.35000610351562,168.2449951171875,168.3000030517578,128192
2022-08-22 14:08:00,168.3000030517578,168.30349731445312,168.1699981689453,168.197998046875,131343
2022-08-22 14:09:00,168.19000244140625,168.1999969482422,168.1300048828125,168.13499450683594,59609
2022-08-22 14:10:00,168.13499450683594,168.14999389648438,168.1300048828125,168.13999938964844,17702
2022-08-22 14:11:00,168.16189575195312,168.16990661621094,168.1199951171875,168.13499450683594,132253
2022-08-22 14:12:00,168.11729431152344,168.19000244140625,168.11729431152344,168.16000366210938,101303
2022-08-22 14:13:00,168.1699981689453,168.27999877929688,168.1363983154297,168.2794952392578,99674
2022-08-22 14:14:00,168.27000427246094,168.27999877929688,168.2100067138672,168.24549865722656,40995
2022-08-22 14:15:00,168.2449951171875,168.3000030517578,168.2050018310547,168.2050018310547,112407
2022-08-22 14:16:00,168.20140075683594,168.20140075683594,168.16000366210938,168.1699981689453,18868
2022-08-22 14:17:00,168.2550048828125,168.2899932861328,168.22000122070312,168.22000122070312,137675
2022-08-22 14:18:00,168.2100067138672,168.25999450683594,168.17999267578125,168.22500610351562,56144
2022-08-22 14:19:00,168.22500610351562,168.30499267578125,168.21499633789062,168.2700958251953,60777
2022-08-22 14:20:00,168.27000427246094,168.2978973388672,168.22999572753906,168.2899932861328,136879
2022-08-22 14:21:00,168.27999877929688,168.3197021484375,168.27999877929688,168.28419494628906,18252
2022-08-22 14:22:00,168.30059814453125,168.30999755859375,168.2700958251953,168.27999877929688,118664
2022-08-22 14:23:00,168.27999877929688,168.28500366210938,168.2100067138672,168.24000549316406,92748
2022-08-22 14:24:00,168.25,168.25,168.16000366210938,168.16000366210938,85882
2022-08-22 14:25:00,168.1699981689453,168.1999969482422,168.1300048828125,168.13999938964844,76050
2022-08-22 14:26:00,168.13999938964844,168.1999053955078,168.0800018310547,168.0800018310547,90612
