Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX Macro: Systematic Diversified CTA Index,HFRXSDV,,Systematic Diversified,Global,USD
Date,Daily ROR,Index Value
10/06/2017,-0.9853%,1476.32
10/05/2017,-0.0045%,1491.01
10/04/2017,0.3445%,1491.08
10/03/2017,0.4455%,1485.96
10/02/2017,-0.1915%,1479.37
09/29/2017,-0.0068%,1482.21
09/28/2017,-0.0508%,1482.31
09/27/2017,-0.1349%,1483.06
09/26/2017,-0.5223%,1485.07
09/25/2017,0.1035%,1492.86
09/22/2017,-0.0076%,1491.32
09/21/2017,-0.4328%,1491.43
09/20/2017,-0.1433%,1497.92
09/19/2017,0.3739%,1500.07
09/18/2017,-0.4205%,1494.48
09/15/2017,-0.1009%,1500.79
09/14/2017,-0.2676%,1502.3
09/13/2017,-0.8427%,1506.34
09/12/2017,-0.6664%,1519.14
09/11/2017,-0.2848%,1529.33
09/08/2017,-0.2838%,1533.7
09/07/2017,1.3895%,1538.06
09/06/2017,-0.4441%,1516.98
09/05/2017,0.915%,1523.75
09/01/2017,0.0321%,1509.93
08/31/2017,0.4157%,1509.45
08/30/2017,-0.2304%,1503.2
08/29/2017,0.5198%,1506.67
08/28/2017,0.3671%,1498.88
08/25/2017,0.4835%,1493.4
08/24/2017,-0.1853%,1486.21
08/23/2017,0.3125%,1488.97
08/22/2017,0.1426%,1484.33
08/21/2017,0.3206%,1482.22
08/18/2017,-0.1447%,1477.48
08/17/2017,-0.5795%,1479.62
08/16/2017,1.2265%,1488.25
08/15/2017,-0.3655%,1470.22
08/14/2017,0.2397%,1475.61
08/11/2017,0.1554%,1472.08
08/10/2017,-0.4147%,1469.8
08/09/2017,-0.5542%,1475.92
08/08/2017,-0.199%,1484.14
08/07/2017,0.0378%,1487.1
08/04/2017,-0.5504%,1486.54
08/03/2017,-0.2905%,1494.77
08/02/2017,0.1303%,1499.12
08/01/2017,0.2556%,1497.17
07/31/2017,0.3523%,1493.35
07/28/2017,0.1984%,1488.11
07/27/2017,-0.4772%,1485.17
07/26/2017,0.3904%,1492.29
07/25/2017,0.3936%,1486.48
07/24/2017,-0.0884%,1480.66
07/21/2017,0.1099%,1481.97
07/20/2017,0.393%,1480.34
07/19/2017,-0.1443%,1474.55
07/18/2017,0.0137%,1476.68
07/17/2017,0.1853%,1476.47
07/14/2017,0.0102%,1473.74
07/13/2017,-0.0153%,1473.59
07/12/2017,0.2821%,1473.82
07/11/2017,0.3332%,1469.67
07/10/2017,0.0627%,1464.79
07/07/2017,0.2194%,1463.87
07/06/2017,-0.1787%,1460.67
07/05/2017,0.1167%,1463.28
07/03/2017,-0.5323%,1461.58
06/30/2017,-1.185%,1469.4
06/29/2017,-0.8273%,1487.02
06/28/2017,0.029%,1499.42
06/27/2017,-1.1444%,1498.99
06/26/2017,0.3647%,1516.34
06/23/2017,-0.1996%,1510.83
06/22/2017,0.3118%,1513.85
06/21/2017,0.2272%,1509.15
06/20/2017,0.3173%,1505.73
06/19/2017,0.2917%,1500.97
06/16/2017,0.3306%,1496.6
06/15/2017,-1.4561%,1491.67
06/14/2017,1.2348%,1513.71
06/13/2017,0.1151%,1495.25
06/12/2017,-0.4047%,1493.53
06/09/2017,-0.3429%,1499.59
06/08/2017,-0.4232%,1504.75
06/07/2017,-0.071%,1511.15
06/06/2017,0.0847%,1512.22
06/05/2017,-0.2194%,1510.94
06/02/2017,1.2167%,1514.27
06/01/2017,0.3115%,1496.06
05/31/2017,0.4181%,1491.42
05/30/2017,0.1229%,1485.21
05/26/2017,-0.2153%,1483.39
05/25/2017,0.8598%,1486.59
05/24/2017,0.3027%,1473.91
05/23/2017,0.0727%,1469.46
05/22/2017,0.1785%,1468.4
05/19/2017,0.0326%,1465.78
05/18/2017,-0.4367%,1465.3
05/17/2017,-0.976%,1471.73
05/16/2017,0.1402%,1486.24
05/15/2017,0.1455%,1484.16
05/12/2017,0.5841%,1482
05/11/2017,0.0341%,1473.39
05/10/2017,-0.3408%,1472.89
05/09/2017,-0.1585%,1477.93
05/08/2017,-0.3891%,1480.27
05/05/2017,0.0064%,1486.06
05/04/2017,0.346%,1485.96
05/03/2017,-0.4334%,1480.84
05/02/2017,0.527%,1487.28
05/01/2017,-0.4477%,1479.49
04/28/2017,-0.2438%,1486.14
04/27/2017,0.3387%,1489.77
04/26/2017,0.2134%,1484.74
04/25/2017,-0.2984%,1481.58
04/24/2017,0.0098%,1486.02
04/21/2017,0.122%,1485.87
04/20/2017,0.4545%,1484.06
04/19/2017,-0.5013%,1477.35
04/18/2017,-0.5754%,1484.79
04/17/2017,0.1221%,1493.38
04/13/2017,0.0791%,1491.56
04/12/2017,-0.2103%,1490.38
04/11/2017,-0.0127%,1493.52
04/10/2017,-0.2444%,1493.71
04/07/2017,0.2491%,1497.37
04/06/2017,0.0422%,1493.65
04/05/2017,-0.0896%,1493.02
04/04/2017,0.01%,1494.36
04/03/2017,0.1935%,1494.21
03/31/2017,-0.5226%,1491.32
03/30/2017,0.0394%,1499.16
03/29/2017,0.4026%,1498.57
03/28/2017,0.2937%,1492.56
03/27/2017,-0.3194%,1488.19
03/24/2017,0.2235%,1492.96
03/23/2017,0.0538%,1489.63
03/22/2017,-0.2532%,1488.83
03/21/2017,-0.8356%,1492.61
03/20/2017,-0.0207%,1505.18
03/17/2017,-0.0076%,1505.49
03/16/2017,0.3192%,1505.61
03/15/2017,-0.1338%,1500.82
03/14/2017,-0.1133%,1502.83
03/13/2017,0.1678%,1504.53
03/10/2017,0.0334%,1502.01
03/09/2017,-0.4812%,1501.51
03/08/2017,-0.3359%,1508.77
03/07/2017,0.0327%,1513.86
03/06/2017,-0.3273%,1513.36
03/03/2017,-0.4246%,1518.33
03/02/2017,-0.7946%,1524.81
03/01/2017,0.9025%,1537.02
02/28/2017,-0.4004%,1523.27
02/27/2017,0.204%,1529.4
02/24/2017,-0.2189%,1526.28
02/23/2017,-0.1559%,1529.63
02/22/2017,0.1756%,1532.02
02/21/2017,0.8174%,1529.33
02/17/2017,-0.0558%,1516.94
02/16/2017,-0.6701%,1517.78
02/15/2017,0.6933%,1528.02
02/14/2017,0.2957%,1517.5
02/13/2017,0.1469%,1513.03
02/10/2017,1.0012%,1510.81
02/09/2017,0.4203%,1495.83
02/08/2017,0.1965%,1489.57
02/07/2017,-0.1585%,1486.65
02/06/2017,-0.1902%,1489.01
02/03/2017,0.4376%,1491.85
02/02/2017,-0.0876%,1485.35
02/01/2017,0.1666%,1486.65
01/31/2017,-0.2559%,1484.18
01/30/2017,-0.715%,1487.98
01/27/2017,0.0789%,1498.7
01/26/2017,0.13%,1497.52
01/25/2017,0.3593%,1495.58
01/24/2017,0.7346%,1490.22
01/23/2017,-0.5122%,1479.35
01/20/2017,-0.0874%,1486.97
01/19/2017,0.1477%,1488.27
01/18/2017,0.3234%,1486.08
01/17/2017,-1.3906%,1481.29
01/13/2017,0.0331%,1502.18
01/12/2017,-0.4216%,1501.68
01/11/2017,0.6823%,1508.04
01/10/2017,-0.2527%,1497.82
01/09/2017,-0.305%,1501.61
01/06/2017,0.4434%,1506.21
01/05/2017,-0.9761%,1499.56
01/04/2017,0.1107%,1514.34
01/03/2017,0.0932%,1512.67
12/30/2016,-0.5896%,1511.26
12/29/2016,-0.658%,1520.22
12/28/2016,0.0577%,1530.29
12/27/2016,0.2513%,1529.41
12/23/2016,0.0451%,1525.58
12/22/2016,0.0029%,1524.89
12/21/2016,-0.2746%,1524.84
12/20/2016,0.3478%,1529.04
12/19/2016,-0.339%,1523.74
12/16/2016,-0.3546%,1528.92
12/15/2016,1.0554%,1534.36
12/14/2016,-0.0732%,1518.34
12/13/2016,0.0696%,1519.45
12/12/2016,-0.1408%,1518.4
12/09/2016,0.7222%,1520.54
12/08/2016,0.8327%,1509.63
12/07/2016,0.2001%,1497.17
12/06/2016,0.0736%,1494.18
12/05/2016,0.12%,1493.08
12/02/2016,-0.7225%,1491.29
12/01/2016,0.0148%,1502.14
11/30/2016,0.2933%,1501.92
11/29/2016,-0.1233%,1497.53
11/28/2016,-0.427%,1499.38
11/25/2016,0.2663%,1505.81
11/23/2016,0.4853%,1501.81
11/22/2016,0.3429%,1494.55
11/21/2016,-0.2053%,1489.45
11/18/2016,-0.1552%,1492.51
11/17/2016,0.1631%,1494.83
11/16/2016,-0.4046%,1492.4
11/15/2016,-0.3526%,1498.46
11/14/2016,0.3056%,1503.76
11/11/2016,-0.3381%,1499.18
11/10/2016,-0.1329%,1504.26
11/09/2016,0.8606%,1506.27
11/08/2016,0.1671%,1493.41
11/07/2016,0.6734%,1490.92
11/04/2016,-0.3838%,1480.95
11/03/2016,-0.2205%,1486.66
11/02/2016,-0.3699%,1489.94
11/01/2016,-0.7703%,1495.47
10/31/2016,-0.2299%,1507.08
10/28/2016,-0.4128%,1510.55
10/27/2016,-0.3063%,1516.82
10/26/2016,-0.8233%,1521.48
10/25/2016,-0.2423%,1534.11
10/24/2016,0.387%,1537.83
10/21/2016,0.2039%,1531.9
10/20/2016,0.035%,1528.79
10/19/2016,0.1575%,1528.25
10/18/2016,0.2741%,1525.85
10/17/2016,-0.3851%,1521.68
10/14/2016,-0.115%,1527.56
10/13/2016,-0.5463%,1529.32
10/12/2016,-0.2098%,1537.72
10/11/2016,-0.521%,1540.95
10/10/2016,-0.1727%,1549.02
10/07/2016,0.0088%,1551.7
10/06/2016,0.0027%,1551.57
10/05/2016,-0.5401%,1551.52
10/04/2016,-0.375%,1559.95
10/03/2016,0.0157%,1565.82
09/30/2016,-0.2484%,1565.58
09/29/2016,-0.1478%,1569.47
09/28/2016,-0.172%,1571.8
09/27/2016,0.4681%,1574.5
09/26/2016,0.2818%,1567.17
09/23/2016,-0.2975%,1562.76
09/22/2016,0.9269%,1567.43
09/21/2016,0.0755%,1553.03
09/20/2016,0.0103%,1551.86
09/19/2016,0.3687%,1551.7
09/16/2016,0.1219%,1546
09/15/2016,0.3243%,1544.12
09/14/2016,-0.0747%,1539.13
09/13/2016,-0.4859%,1540.28
09/12/2016,-0.1121%,1547.8
09/09/2016,-1.4934%,1549.54
09/08/2016,-0.8017%,1573.03
09/07/2016,0.3429%,1585.74
09/06/2016,1.2987%,1580.32
09/02/2016,0.2528%,1560.06
09/01/2016,-0.531%,1556.13
08/31/2016,-0.1644%,1564.43
08/30/2016,-0.3695%,1567.01
08/29/2016,0.2113%,1572.82
08/26/2016,-0.1299%,1569.51
08/25/2016,-0.1337%,1571.55
08/24/2016,-0.8215%,1573.65
08/23/2016,0.1373%,1586.69
08/22/2016,-0.1782%,1584.51
08/19/2016,-0.5204%,1587.34
08/18/2016,0.4621%,1595.64
08/17/2016,-0.4704%,1588.3
08/16/2016,-0.5573%,1595.81
08/15/2016,0.0879%,1604.75
08/12/2016,-0.3518%,1603.34
08/11/2016,-0.1973%,1609
08/10/2016,0.0667%,1612.19
08/09/2016,0.5816%,1611.11
08/08/2016,0.192%,1601.8
08/05/2016,0.0865%,1598.73
08/04/2016,0.9568%,1597.35
08/03/2016,-0.5924%,1582.21
08/02/2016,-0.6334%,1591.64
08/01/2016,0.1835%,1601.78
07/29/2016,0.4761%,1598.85
07/28/2016,0.319%,1591.27
07/27/2016,0.3732%,1586.21
07/26/2016,0.2719%,1580.31
07/25/2016,-0.1806%,1576.03
07/22/2016,-0.0444%,1578.88
07/21/2016,-0.091%,1579.58
07/20/2016,-0.0996%,1581.02
07/19/2016,-0.0185%,1582.6
07/18/2016,0.0844%,1582.89
07/15/2016,-0.7588%,1581.55
07/14/2016,-0.2898%,1593.65
07/13/2016,0.1888%,1598.28
07/12/2016,-0.2727%,1595.27
07/11/2016,-0.2802%,1599.63
07/08/2016,0.5741%,1604.12
07/07/2016,-0.2977%,1594.97
07/06/2016,0.3015%,1599.73
07/05/2016,0.2748%,1594.92
07/01/2016,0.7728%,1590.55
06/30/2016,0.0795%,1578.35
06/29/2016,1.413%,1577.1
06/28/2016,0.6646%,1555.12
06/27/2016,0.7344%,1544.86
06/24/2016,0.713%,1533.59
06/23/2016,-0.5277%,1522.74
06/22/2016,-0.1644%,1530.81
06/21/2016,-0.6754%,1533.33
06/20/2016,-0.4003%,1543.76
06/17/2016,-0.2451%,1549.96
06/16/2016,0.3444%,1553.77
06/15/2016,-0.0514%,1548.44
06/14/2016,-0.0378%,1549.24
06/13/2016,-0.2341%,1549.82
06/10/2016,-0.2916%,1553.46
06/09/2016,-0.0334%,1558
06/08/2016,0.7744%,1558.52
06/07/2016,0.61%,1546.55
06/06/2016,0.0631%,1537.17
06/03/2016,0.498%,1536.2
06/02/2016,0.7802%,1528.59
06/01/2016,0.0032%,1516.75
05/31/2016,-0.7988%,1516.71
05/27/2016,0.0082%,1528.92
05/26/2016,0.2437%,1528.79
05/25/2016,0.5907%,1525.08
05/24/2016,0.2009%,1516.12
05/23/2016,-0.2601%,1513.08
05/20/2016,0.0641%,1517.03
05/19/2016,-0.6102%,1516.06
05/18/2016,-1.2097%,1525.36
05/17/2016,-0.3875%,1544.04
05/16/2016,-0.1582%,1550.05
05/13/2016,-0.1289%,1552.5
05/12/2016,-0.6892%,1554.51
05/11/2016,0.3476%,1565.3
05/10/2016,0.4543%,1559.87
05/09/2016,-0.3725%,1552.82
05/06/2016,0.4044%,1558.63
05/05/2016,0.0123%,1552.35
05/04/2016,-0.7173%,1552.16
05/03/2016,-0.3241%,1563.37
05/02/2016,0.1127%,1568.46
04/29/2016,0.0009%,1566.69
04/28/2016,0.5124%,1566.68
04/27/2016,0.2038%,1558.69
04/26/2016,0.0955%,1555.52
04/25/2016,-0.3753%,1554.03
04/22/2016,-0.8314%,1559.89
04/21/2016,-0.8867%,1572.97
04/20/2016,-0.2615%,1587.04
04/19/2016,0.1417%,1591.2
04/18/2016,-0.029%,1588.95
04/15/2016,0.4403%,1589.41
04/14/2016,-0.3965%,1582.44
04/13/2016,0.4171%,1588.74
04/12/2016,-0.1345%,1582.14
04/11/2016,-0.0617%,1584.27
04/08/2016,-0.1661%,1585.25
04/07/2016,-0.1276%,1587.89
04/06/2016,0.0052%,1589.92
04/05/2016,0.1278%,1589.83
04/04/2016,-0.0581%,1587.8
04/01/2016,0.2371%,1588.73
03/31/2016,-0.078%,1584.97
03/30/2016,0.0965%,1586.21
03/29/2016,0.8721%,1584.68
03/28/2016,-0.1229%,1570.98
03/24/2016,-0.1158%,1572.91
03/23/2016,-0.3059%,1574.73
03/22/2016,-0.1276%,1579.56
03/21/2016,0.0155%,1581.58
03/18/2016,0.1573%,1581.34
03/17/2016,1.1702%,1578.85
03/16/2016,0.0467%,1560.59
03/15/2016,-0.8421%,1559.86
03/14/2016,0.1932%,1573.11
03/11/2016,0.316%,1570.08
03/10/2016,-1.3434%,1565.13
03/09/2016,-0.4536%,1586.44
03/08/2016,-0.0783%,1593.67
03/07/2016,0.0422%,1594.92
03/04/2016,-0.5567%,1594.25
03/03/2016,-0.0085%,1603.17
03/02/2016,-0.4389%,1603.31
03/01/2016,-0.21%,1610.38
02/29/2016,0.2324%,1613.77
02/26/2016,-1.0433%,1610.03
02/25/2016,0.1304%,1627
02/24/2016,0.4451%,1624.88
02/23/2016,0.017%,1617.68
02/22/2016,-0.2157%,1617.4
02/19/2016,0.5577%,1620.9
02/18/2016,0.4673%,1611.91
02/17/2016,-0.6119%,1604.41
02/16/2016,0.2558%,1614.29
02/12/2016,-1.5325%,1610.17
02/11/2016,1.2254%,1635.23
02/10/2016,-0.1381%,1615.44
02/09/2016,0.529%,1617.67
02/08/2016,1.5136%,1609.16
02/05/2016,0.2737%,1585.17
02/04/2016,-0.3862%,1580.84
02/03/2016,-0.0627%,1586.97
02/02/2016,1.3528%,1587.96
02/01/2016,-0.2426%,1566.77
01/29/2016,0.2056%,1570.58
01/28/2016,-0.5254%,1567.36
01/27/2016,-0.5017%,1575.63
01/26/2016,-0.1954%,1583.58
01/25/2016,0.7986%,1586.68
01/22/2016,-1.2821%,1574.11
01/21/2016,-1.2455%,1594.55
01/20/2016,1.4541%,1614.66
01/19/2016,-0.2729%,1591.52
01/15/2016,1.8821%,1595.88
01/14/2016,-1.0231%,1566.4
01/13/2016,0.1588%,1582.59
01/12/2016,0.4385%,1580.08
01/11/2016,0.5156%,1573.18
01/08/2016,0.1466%,1565.11
01/07/2016,0.1566%,1562.82
01/06/2016,1.2296%,1560.37
01/05/2016,0.5935%,1541.42
01/04/2016,-0.0643%,1532.33
12/31/2015,-0.5122%,1533.31
12/30/2015,0.2269%,1541.21
12/29/2015,-0.4205%,1537.72
12/28/2015,0.0323%,1544.21
12/24/2015,-0.0645%,1543.71
12/23/2015,-0.1165%,1544.71
12/22/2015,0.079%,1546.51
12/21/2015,-0.2108%,1545.29
12/18/2015,-0.3043%,1548.55
12/17/2015,0.7781%,1553.28
12/16/2015,0.0146%,1541.29
12/15/2015,-0.3793%,1541.06
12/14/2015,0.1433%,1546.93
12/11/2015,0.5289%,1544.72
12/10/2015,0.2638%,1536.59
12/09/2015,-0.5318%,1532.55
12/08/2015,-0.1729%,1540.74
12/07/2015,1.087%,1543.41
12/04/2015,-0.0441%,1526.81
12/03/2015,-2.2309%,1527.49
12/02/2015,0.3902%,1562.34
12/01/2015,0.367%,1556.27
11/30/2015,-0.5119%,1550.58
11/27/2015,0.7754%,1558.56
11/25/2015,0.3456%,1546.56
11/24/2015,-0.5363%,1541.24
11/23/2015,-0.227%,1549.55
11/20/2015,0.3858%,1553.07
11/19/2015,-0.2286%,1547.1
11/18/2015,0.2577%,1550.65
11/17/2015,0.7578%,1546.66
11/16/2015,0.3357%,1535.03
11/13/2015,0.0778%,1529.89
11/12/2015,0.3053%,1528.71
11/11/2015,0.048%,1524.05
11/10/2015,0.422%,1523.32
11/09/2015,0.233%,1516.92
11/06/2015,-0.1557%,1513.39
11/05/2015,0.1105%,1515.75
11/04/2015,-0.0597%,1514.08
11/03/2015,0.0848%,1514.99
11/02/2015,0.1062%,1513.7
10/30/2015,-0.4371%,1512.1
10/29/2015,-0.4983%,1518.73
10/28/2015,-0.5546%,1526.34
10/27/2015,0.5158%,1534.85
10/26/2015,0.5262%,1526.98
10/23/2015,-0.0411%,1518.98
10/22/2015,0.6518%,1519.61
10/21/2015,0.4633%,1509.77
10/20/2015,-0.6603%,1502.81
10/19/2015,0.0848%,1512.79
10/16/2015,-0.0335%,1511.51
10/15/2015,-0.1728%,1512.02
10/14/2015,0.4252%,1514.64
10/13/2015,0.4026%,1508.22
10/12/2015,0.2836%,1502.18
10/09/2015,-0.5069%,1497.93
10/08/2015,0.0326%,1505.56
10/07/2015,-0.6617%,1505.07
10/06/2015,-0.6472%,1515.09
10/05/2015,-1.1018%,1524.96
10/02/2015,-0.1729%,1541.95
10/01/2015,-0.0562%,1544.62
09/30/2015,-0.6436%,1545.49
09/29/2015,0.4314%,1555.5
09/28/2015,0.7567%,1548.82
09/25/2015,-0.5945%,1537.19
09/24/2015,0.0762%,1546.38
09/23/2015,-0.0262%,1545.21
09/22/2015,1.1884%,1545.61
09/21/2015,-0.1669%,1527.46
09/18/2015,0.6427%,1530.01
09/17/2015,0.2642%,1520.24
09/16/2015,-0.5031%,1516.23
09/15/2015,-0.6851%,1523.9
09/14/2015,-0.0865%,1534.41
09/11/2015,0.1928%,1535.74
09/10/2015,-0.5092%,1532.79
09/09/2015,0.3225%,1540.63
09/08/2015,-1.0855%,1535.68
09/04/2015,0.7358%,1552.53
09/03/2015,-0.1759%,1541.19
09/02/2015,-0.1816%,1543.91
09/01/2015,0.8375%,1546.72
08/31/2015,-0.6463%,1533.87
08/28/2015,-0.6256%,1543.85
08/27/2015,-0.2327%,1553.57
08/26/2015,0.1962%,1557.19
08/25/2015,-0.6758%,1554.14
08/24/2015,0.2254%,1564.72
08/21/2015,-0.0238%,1561.2
08/20/2015,0.1025%,1561.57
08/19/2015,0.0522%,1559.97
08/18/2015,0.048%,1559.15
08/17/2015,0.3572%,1558.41
08/14/2015,-0.2465%,1552.86
08/13/2015,0.0553%,1556.7
08/12/2015,-0.4569%,1555.84
08/11/2015,0.4446%,1562.98
08/10/2015,-0.4318%,1556.06
08/07/2015,-0.1891%,1562.81
08/06/2015,-0.1545%,1565.77
08/05/2015,0.2213%,1568.19
08/04/2015,-0.5981%,1564.73
08/03/2015,0.6178%,1574.14
07/31/2015,0.0822%,1564.48
07/30/2015,0.6453%,1563.19
07/29/2015,-0.2224%,1553.17
07/28/2015,-0.1407%,1556.63
07/27/2015,0.125%,1558.83
07/24/2015,0.3105%,1556.88
07/23/2015,-0.0636%,1552.06
07/22/2015,0.1024%,1553.05
07/21/2015,-0.2811%,1551.46
07/20/2015,0.1838%,1555.83
07/17/2015,0.4831%,1552.98
07/16/2015,0.2399%,1545.51
07/15/2015,0.6131%,1541.81
07/14/2015,0.1476%,1532.42
07/13/2015,0.4727%,1530.16
07/10/2015,0.5256%,1522.96
07/09/2015,0.2916%,1515
07/08/2015,-0.606%,1510.59
07/07/2015,0.9608%,1519.8
07/06/2015,0.4859%,1505.34
07/02/2015,-0.1483%,1498.06
07/01/2015,-0.063%,1500.29
06/30/2015,-0.1796%,1501.23
06/29/2015,-2.506%,1503.93
06/26/2015,0.1732%,1542.59
06/25/2015,-0.1574%,1539.92
06/24/2015,-0.3125%,1542.35
06/23/2015,0.5882%,1547.18
06/22/2015,1.0021%,1538.14
06/19/2015,-0.3615%,1522.88
06/18/2015,0.0575%,1528.4
06/17/2015,-0.0955%,1527.52
06/16/2015,0.2508%,1528.98
06/15/2015,-0.2443%,1525.16
06/12/2015,-0.5373%,1528.89
06/11/2015,0.804%,1537.15
06/10/2015,0.079%,1524.89
06/09/2015,-0.6224%,1523.69
06/08/2015,-0.3878%,1533.23
06/05/2015,-0.3318%,1539.2
06/04/2015,-0.3208%,1544.32
06/03/2015,-0.0004%,1549.29
06/02/2015,-0.5957%,1549.3
06/01/2015,-0.1481%,1558.58
05/29/2015,-0.258%,1560.89
05/28/2015,0.3777%,1564.93
05/27/2015,0.4797%,1559.04
05/26/2015,0.5038%,1551.6
05/22/2015,0.0528%,1543.82
05/21/2015,0.156%,1543
05/20/2015,-0.0335%,1540.6
05/19/2015,0.5226%,1541.12
05/18/2015,0.0191%,1533.11
05/15/2015,0.0718%,1532.81
05/14/2015,0.0503%,1531.71
05/13/2015,-0.6175%,1530.94
05/12/2015,-0.5364%,1540.46
05/11/2015,-0.087%,1548.76
05/08/2015,0.7045%,1550.11
05/07/2015,-0.044%,1539.27
05/06/2015,-0.5885%,1539.95
05/05/2015,-0.602%,1549.06
05/04/2015,-0.2486%,1558.44
05/01/2015,-0.0094%,1562.33
04/30/2015,-0.7053%,1562.47
04/29/2015,-1.1692%,1573.57
04/28/2015,-1.0384%,1592.19
04/27/2015,0.2866%,1608.89
04/24/2015,0.141%,1604.3
04/23/2015,-0.3628%,1602.04
04/22/2015,-0.3213%,1607.87
04/21/2015,0.0825%,1613.06
04/20/2015,-0.1862%,1611.73
04/17/2015,-0.7706%,1614.73
04/16/2015,-0.5448%,1627.27
04/15/2015,0.1336%,1636.19
04/14/2015,-0.3519%,1634
04/13/2015,0.1459%,1639.77
04/10/2015,0.2252%,1637.38
04/09/2015,0.5883%,1633.7
04/08/2015,0.474%,1624.15
04/07/2015,0.7043%,1616.49
04/06/2015,-0.109%,1605.18
04/02/2015,-0.5233%,1606.93
04/01/2015,-0.2415%,1615.39
03/31/2015,-0.0935%,1619.3
03/30/2015,0.8505%,1620.81
03/27/2015,0.2216%,1607.14
03/26/2015,-0.4034%,1603.59
03/25/2015,-0.5643%,1610.09
03/24/2015,0.0228%,1619.22
03/23/2015,-0.8909%,1618.85
03/20/2015,-0.4533%,1633.41
03/19/2015,-0.0808%,1640.84
03/18/2015,0.838%,1642.17
03/17/2015,0.0607%,1628.52
03/16/2015,0.4955%,1627.54
03/13/2015,0.5016%,1619.51
03/12/2015,0.0218%,1611.43
03/11/2015,1.0682%,1611.08
03/10/2015,0.2644%,1594.05
03/09/2015,-0.353%,1589.85
03/06/2015,0.1921%,1595.48
03/05/2015,0.4894%,1592.42
03/04/2015,-0.1726%,1584.67
03/03/2015,-0.8467%,1587.41
03/02/2015,0.1515%,1600.96
02/27/2015,-0.1898%,1598.54
02/26/2015,0.3998%,1601.58
02/25/2015,-0.0256%,1595.2
02/24/2015,0.2109%,1595.61
02/23/2015,0.3733%,1592.25
02/20/2015,0.1666%,1586.33
02/19/2015,0.0454%,1583.69
02/18/2015,0.3403%,1582.97
02/17/2015,-0.4006%,1577.6
02/13/2015,0.234%,1583.95
02/12/2015,0.0799%,1580.25
02/11/2015,0.3596%,1578.99
02/10/2015,-0.0113%,1573.33
02/09/2015,-0.4742%,1573.51
02/06/2015,-0.3955%,1581.01
02/05/2015,0.0042%,1587.29
02/04/2015,-0.0856%,1587.22
02/03/2015,-0.487%,1588.58
02/02/2015,-0.198%,1596.35
01/30/2015,0.3605%,1599.52
01/29/2015,0.2311%,1593.78
01/28/2015,0.6654%,1590.1
01/27/2015,-0.5178%,1579.59
01/26/2015,-0.0866%,1587.81
01/23/2015,1.0004%,1589.19
01/22/2015,0.8312%,1573.45
01/21/2015,-0.2303%,1560.48
01/20/2015,0.1404%,1564.08
01/16/2015,-0.3339%,1561.89
01/15/2015,0.0271%,1567.12
01/14/2015,-0.0773%,1566.69
01/13/2015,-0.2591%,1567.91
01/12/2015,0.2382%,1571.98
01/09/2015,-0.7086%,1568.25
01/08/2015,0.6417%,1579.44
01/07/2015,-0.1182%,1569.37
01/06/2015,0.2155%,1571.22
01/05/2015,0.8819%,1567.84
01/02/2015,0.4239%,1554.14
12/31/2014,0.1909%,1547.58
12/30/2014,-0.1995%,1544.63
12/29/2014,0.4295%,1547.72
12/26/2014,0.215%,1541.1
12/24/2014,0.017%,1537.79
12/23/2014,-0.2706%,1537.53
12/22/2014,0.5827%,1541.7
12/19/2014,0.4182%,1532.77
12/18/2014,0.6693%,1526.39
12/17/2014,0.4967%,1516.24
12/16/2014,-0.6414%,1508.74
12/15/2014,0.1815%,1518.48
12/12/2014,-0.0497%,1515.73
12/11/2014,-0.1012%,1516.49
12/10/2014,0.2357%,1518.02
12/09/2014,-0.4749%,1514.45
12/08/2014,-0.4414%,1521.68
12/05/2014,0.0887%,1528.42
12/04/2014,0.1937%,1527.07
12/03/2014,0.0968%,1524.12
12/02/2014,0.1156%,1522.64
12/01/2014,-0.7017%,1520.89
11/28/2014,0.5814%,1531.63
11/26/2014,0.1412%,1522.78
11/25/2014,0.2191%,1520.63
11/24/2014,0.1446%,1517.31
11/21/2014,0.7461%,1515.12
11/20/2014,-0.6295%,1503.9
11/19/2014,0.0237%,1513.43
11/18/2014,0.0846%,1513.07
11/17/2014,0.0886%,1511.79
11/14/2014,0.0297%,1510.45
11/13/2014,0.3924%,1510
11/12/2014,0.1384%,1504.1
11/11/2014,0.2935%,1502.02
11/10/2014,-0.2169%,1497.63
11/07/2014,-0.0056%,1500.88
11/06/2014,0.141%,1500.97
11/05/2014,0.4775%,1498.85
11/04/2014,0.0702%,1491.73
11/03/2014,0.0595%,1490.68
10/31/2014,0.3908%,1489.8
10/30/2014,0.7288%,1484
10/29/2014,-0.194%,1473.26
10/28/2014,-0.1181%,1476.12
10/27/2014,0.0147%,1477.87
10/24/2014,-0.1507%,1477.65
10/23/2014,-0.3463%,1479.88
10/22/2014,-0.0116%,1485.03
10/21/2014,0.3197%,1485.2
10/20/2014,0.2922%,1480.46
10/17/2014,0.29%,1476.15
10/16/2014,-0.9007%,1471.88
10/15/2014,0.0813%,1485.26
10/14/2014,0.3954%,1484.05
10/13/2014,-0.0953%,1478.21
10/10/2014,-0.0641%,1479.62
10/09/2014,-0.4119%,1480.57
